course_id,section_type,major_group,term_year,term_season,term_class_level,course_grade,enrollments
CHEM-344,Lab,Anatomy and Physiology,2024,Fall,Senior,A-,2
CHEM-344,Lab,Anatomy and Physiology,2024,Spring,Junior,A,15
CHEM-344,Lab,Anatomy and Physiology,2024,Spring,Junior,A+,2
CHEM-344,Lab,Anatomy and Physiology,2024,Spring,Junior,A-,9
CHEM-344,Lab,Anatomy and Physiology,2024,Spring,Junior,B,2
CHEM-344,Lab,Anatomy and Physiology,2024,Spring,Junior,B+,5
CHEM-344,Lab,Anatomy and Physiology,2024,Spring,Senior,A,9
CHEM-344,Lab,Anatomy and Physiology,2024,Spring,Senior,A+,4
CHEM-344,Lab,Anatomy and Physiology,2024,Spring,Senior,A-,7
CHEM-344,Lab,Anatomy and Physiology,2024,Spring,Senior,B+,3
CHEM-344,Lab,Anatomy and Physiology,2024,Spring,Sophomore,A,1
CHEM-344,Lab,Anatomy and Physiology,2025,Fall,Junior,A,3
CHEM-344,Lab,Anatomy and Physiology,2025,Fall,Junior,A+,1
CHEM-344,Lab,Anatomy and Physiology,2025,Fall,Junior,A-,1
CHEM-344,Lab,Anatomy and Physiology,2025,Fall,Junior,B+,2
CHEM-344,Lab,Anatomy and Physiology,2025,Fall,Senior,A,6
CHEM-344,Lab,Anatomy and Physiology,2025,Fall,Senior,A+,5
CHEM-344,Lab,Anatomy and Physiology,2025,Fall,Senior,A-,5
CHEM-344,Lab,Anatomy and Physiology,2025,Fall,Senior,B+,2
CHEM-344,Lab,Anatomy and Physiology,2025,Fall,Senior,D,1
CHEM-344,Lab,Anatomy and Physiology,2025,Fall,Senior,I,1
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Junior,A,12
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Junior,A+,5
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Junior,A-,8
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Junior,B,1
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Junior,B+,2
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Senior,A,10
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Senior,A+,8
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Senior,A-,11
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Senior,B,1
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Senior,B+,1
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Senior,C+,1
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Sophomore,A,1
CHEM-344,Lab,Anatomy and Physiology,2025,Spring,Sophomore,A-,1
CHEM-344,Lab,Anatomy and Physiology,2025,Summer,Junior,A,2
CHEM-344,Lab,Anatomy and Physiology,2025,Summer,Senior,A+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,C+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2023,Spring,Junior,A,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2023,Spring,Junior,B+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Junior,A,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,A,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,A-,2
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,C,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Spring,Junior,A,3
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Spring,Junior,A+,2
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Spring,Junior,A-,3
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Spring,Senior,A,3
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Spring,Senior,A+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Spring,Senior,A-,2
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Spring,Senior,B,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Spring,Senior,B+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2024,Spring,Senior,C+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,A,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,A+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,B,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,C,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A,2
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A-,2
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,B,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,B+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,A,2
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,A-,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,B+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,D,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A,3
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A-,5
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,B,2
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,B+,2
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,B+,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,B-,1
CHEM-344,Lab,Behavioral and Cognitive Neuroscience,2026,Spring,Junior,W,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2022,Spring,Junior,A-,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2022,Spring,Senior,A-,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2023,Spring,Senior,A,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2024,Fall,Senior,A,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2024,Fall,Senior,A-,2
CHEM-344,Lab,Cell and Molecular Neuroscience,2024,Spring,Junior,A,4
CHEM-344,Lab,Cell and Molecular Neuroscience,2024,Spring,Junior,B+,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2024,Spring,Senior,A,2
CHEM-344,Lab,Cell and Molecular Neuroscience,2024,Spring,Senior,A-,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2024,Summer,Senior,W,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2025,Fall,Senior,A-,2
CHEM-344,Lab,Cell and Molecular Neuroscience,2025,Fall,Senior,B+,2
CHEM-344,Lab,Cell and Molecular Neuroscience,2025,Fall,Senior - Second Bachelor,A,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2025,Spring,Junior,A,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2025,Spring,Junior,B-,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2025,Spring,Senior,A,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2025,Spring,Senior,A+,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2025,Spring,Senior,A-,2
CHEM-344,Lab,Cell and Molecular Neuroscience,2025,Spring,Senior,B+,1
CHEM-344,Lab,Cell and Molecular Neuroscience,2025,Summer,Senior,A,1
CHEM-344,Lab,Environmental and Public Health,2023,Fall,Senior,A,1
CHEM-344,Lab,Environmental and Public Health,2023,Summer,Junior,A-,1
CHEM-344,Lab,Environmental and Public Health,2024,Fall,Senior,A,1
CHEM-344,Lab,Environmental and Public Health,2024,Spring,Junior,B+,1
CHEM-344,Lab,Environmental and Public Health,2025,Spring,Senior,A,1
CHEM-344,Lab,Exercise Science,2024,Fall,Senior,A,1
CHEM-344,Lab,Exercise Science,2024,Spring,Junior,A-,1
CHEM-344,Lab,Exercise Science,2024,Summer,Junior,A,1
CHEM-344,Lab,Exercise Science,2025,Fall,Senior,A,4
CHEM-344,Lab,Exercise Science,2025,Fall,Senior,A+,2
CHEM-344,Lab,Exercise Science,2025,Fall,Senior,A-,2
CHEM-344,Lab,Exercise Science,2025,Spring,Junior,A,1
CHEM-344,Lab,Exercise Science,2025,Spring,Junior,B,1
CHEM-344,Lab,Exercise Science,2025,Spring,Senior,A,4
CHEM-344,Lab,Exercise Science,2025,Spring,Senior,A+,1
CHEM-344,Lab,Exercise Science,2025,Spring,Senior,B,2
CHEM-344,Lab,Exercise Science,2025,Spring,Senior,B+,1
CHEM-344,Lab,Microbiology and Infectious Disease,2023,Fall,Junior,B+,1
CHEM-344,Lab,Microbiology and Infectious Disease,2023,Spring,Junior,A-,1
CHEM-344,Lab,Microbiology and Infectious Disease,2024,Fall,Junior,A,2
CHEM-344,Lab,Microbiology and Infectious Disease,2024,Fall,Junior,A-,1
CHEM-344,Lab,Microbiology and Infectious Disease,2024,Fall,Senior,A-,3
CHEM-344,Lab,Microbiology and Infectious Disease,2024,Spring,Junior,A,3
CHEM-344,Lab,Microbiology and Infectious Disease,2024,Spring,Junior,A+,2
CHEM-344,Lab,Microbiology and Infectious Disease,2024,Spring,Junior,A-,3
CHEM-344,Lab,Microbiology and Infectious Disease,2024,Spring,Senior,A,2
CHEM-344,Lab,Microbiology and Infectious Disease,2024,Spring,Senior,A+,1
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Fall,Junior,A-,1
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Fall,Senior,A,5
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Fall,Senior,A-,2
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Fall,Senior,B+,1
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Fall,Senior,C+,1
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Junior,A,6
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Junior,A-,4
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Junior,B,3
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Junior,B+,2
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Senior,A,6
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Senior,A+,2
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Senior,A-,2
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Senior,B,1
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Senior,B+,1
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Sophomore,A,1
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Spring,Sophomore,B-,1
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Summer,Junior,A-,1
CHEM-344,Lab,Microbiology and Infectious Disease,2025,Summer,Junior,B+,1
CHEM-344,Lab,Other,2024,Spring,Junior,B,1
CHEM-344,Lab,Other,2024,Spring,Senior,A,1
CHEM-344,Lab,Other,2025,Fall,Senior,A-,1
CHEM-344,Lab,Other,2025,Spring,Junior,A-,1
CHEM-344,Lab,Other,2025,Spring,Junior,B+,1
CHEM-344,Lab,Other,2025,Spring,Senior,A-,1
CHEM-384,Lecture,Anatomy and Physiology,2023,Fall,Senior,A,1
CHEM-384,Lecture,Anatomy and Physiology,2024,Fall,Junior,A,4
CHEM-384,Lecture,Anatomy and Physiology,2025,Fall,Senior,A,6
CHEM-384,Lecture,Anatomy and Physiology,2025,Spring,Junior,A,1
CHEM-384,Lecture,Anatomy and Physiology,2025,Spring,Senior,A,3
CHEM-384,Lecture,Cell and Molecular Neuroscience,2023,Fall,Junior,A,1
CHEM-384,Lecture,Exercise Science,2024,Fall,Senior,A,1
CHEM-384,Lecture,Exercise Science,2025,Fall,Senior,A,2
CHEM-384,Lecture,Exercise Science,2025,Spring,Senior,A,1
CHEM-434,Lab,Anatomy and Physiology,2025,Fall,Senior,A,1
CHEM-434,Lab,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A,1
CHEM-440,Lab,Anatomy and Physiology,2025,Fall,Junior,B,1
CHEM-440,Lab,Cell and Molecular Neuroscience,2024,Fall,Senior,A-,1
CHEM-445,Lecture,Anatomy and Physiology,2025,Fall,Junior,W,1
CHEM-445,Lecture,Cell and Molecular Neuroscience,2024,Fall,Senior,B-,1
CHEM-445,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,1
CHEM-448,Lecture,Anatomy and Physiology,2025,Spring,Senior,A,1
CHEM-448,Lecture,Anatomy and Physiology,2025,Spring,Senior,A+,1
CHEM-448,Lecture,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,B,1
CHEM-448,Lecture,Exercise Science,2025,Spring,Senior,A,1
CIS-200,Lecture,Anatomy and Physiology,2021,Fall,Sophomore,A-,1
CIS-200,Lecture,Anatomy and Physiology,2025,Fall,Junior,C,1
CIS-200,Lecture,Anatomy and Physiology,2025,Fall,Senior,A,2
CIS-200,Lecture,Cell and Molecular Neuroscience,2025,Summer,Junior,A,1
CIS-200,Lecture,Exercise Science,2023,Fall,Freshman,A-,1
CIS-200,Lecture,Exercise Science,2023,Spring,Sophomore,B+,1
CIS-200,Lecture,Exercise Science,2024,Fall,Freshman,RD,1
CIS-200,Lecture,Exercise Science,2024,Fall,Junior,A,1
CIS-200,Lecture,Exercise Science,2025,Fall,Senior,B-,1
CIS-200,Lecture,Exercise Science,2025,Spring,Senior,A,1
CIS-200,Lecture,Exercise Science,2025,Summer,Sophomore,D,1
CIS-200,Lecture,Health Promotion,2021,Fall,Freshman,D,1
CIS-200,Lecture,Health Promotion,2022,Fall,Sophomore,C,1
CIS-200,Lecture,Health Promotion,2024,Summer,Junior,A,1
CIS-200,Lecture,Health Promotion,2025,Spring,Sophomore,B,1
CIS-200,Lecture,Other,2025,Fall,Junior,B,1
CIS-200,Lecture,Other,2025,Spring,Freshman,A-,1
CIS-200,Lecture,Other,2025,Spring,Sophomore,RF,1
CIS-240,Lecture,Anatomy and Physiology,2023,Spring,Senior,C,1
CIS-310,Lecture,Anatomy and Physiology,2023,Fall,Senior,B+,1
CIS-320,Lecture,Anatomy and Physiology,2024,Spring,Senior,B+,1
CIS-340,Lecture,Anatomy and Physiology,2024,Spring,Senior,B-,1
CIS-370,Lecture,Anatomy and Physiology,2024,Spring,Senior,A-,1
CIS-411,Lecture,Anatomy and Physiology,2024,Spring,Senior,B+,1
CIS-575,Lecture,Anatomy and Physiology,2023,Fall,Senior,W,1
CIVE-102,Lab,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,NGC,1
CIVE-102,Lab,Health Promotion,2022,Fall,Sophomore,NGC,1
CIVE-102,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,A,1
CIVE-102,Lecture,Health Promotion,2022,Fall,Sophomore,A+,1
CIVE-103,Lab,Health Promotion,2023,Spring,Sophomore,NGC,1
CIVE-103,Lecture,Health Promotion,2023,Spring,Sophomore,B+,1
CIVE-260,Lecture,Environmental and Public Health,2025,Spring,Sophomore,B-,1
CIVE-260,Lecture,Exercise Science,2022,Fall,Junior,D,1
CIVE-260,Lecture,Exercise Science,2024,Fall,Junior,C,1
CIVE-261,Lecture,Anatomy and Physiology,2023,Fall,Senior,A+,1
CIVE-261,Lecture,Exercise Science,2023,Spring,Junior,F,1
CIVE-261,Lecture,Exercise Science,2025,Spring,Junior,W,1
CIVE-360,Lecture,Anatomy and Physiology,2024,Summer,Senior,A+,1
CO-130,Lecture,Anatomy and Physiology,2022,Fall,Freshman,A,1
CO-130,Lecture,Anatomy and Physiology,2022,Fall,Sophomore,A-,1
CO-130,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,A+,1
CO-130,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,A,1
CO-130,Lecture,Anatomy and Physiology,2025,Fall,Freshman,B-,1
CO-130,Lecture,Behavioral and Cognitive Neuroscience,2022,Fall,Freshman,C,1
CO-130,Lecture,Exercise Science,2019,Spring,Sophomore,A-,1
CO-130,Lecture,Exercise Science,2021,Fall,Freshman,A-,1
CO-130,Lecture,Exercise Science,2021,Summer,Freshman,B,1
CO-130,Lecture,Exercise Science,2022,Fall,Freshman,B+,1
CO-130,Lecture,Exercise Science,2023,Fall,Freshman,A+,1
CO-130,Lecture,Exercise Science,2023,Spring,Freshman,A,1
CO-130,Lecture,Exercise Science,2023,Spring,Sophomore,A,1
CO-130,Lecture,Exercise Science,2024,Fall,Freshman,C,1
CO-130,Lecture,Exercise Science,2024,Spring,Freshman,A,1
CO-130,Lecture,Exercise Science,2024,Spring,Freshman,B-,1
CO-130,Lecture,Exercise Science,2024,Spring,Sophomore,A-,1
CO-130,Lecture,Exercise Science,2025,Fall,Freshman,A-,1
CO-130,Lecture,Exercise Science,2025,Spring,Freshman,A,1
CO-130,Lecture,Exercise Science,2025,Spring,Freshman,A-,1
CO-130,Lecture,Exercise Science,2025,Spring,Freshman,B+,1
CO-130,Lecture,Exercise Science,2025,Spring,Junior,C,1
CO-130,Lecture,Exercise Science,2025,Spring,Sophomore,B-,1
CO-130,Lecture,Health Promotion,2020,Fall,Freshman,B+,1
CO-130,Lecture,Health Promotion,2021,Fall,Freshman,A-,1
CO-130,Lecture,Health Promotion,2021,Spring,Freshman,C+,1
CO-130,Lecture,Health Promotion,2023,Fall,Freshman,C,1
CO-130,Lecture,Health Promotion,2023,Spring,Sophomore,B-,1
CO-130,Lecture,Health Promotion,2023,Spring,Sophomore,W,1
CO-130,Lecture,Health Promotion,2024,Fall,Freshman,B-,1
CO-130,Lecture,Health Promotion,2024,Fall,Sophomore,A,1
CO-130,Lecture,Health Promotion,2024,Spring,Sophomore,A-,1
CO-130,Lecture,Health Promotion,2025,Spring,Sophomore,A,1
CO-130,Lecture,Health Promotion,2025,Spring,Sophomore,B-,1
CO-130,Lecture,Neuroscience,2025,Fall,Freshman,C,1
CO-130,Lecture,Other,2025,Fall,Freshman,A,1
CO-130,Lecture,Other,2025,Fall,Sophomore,A,1
CO-150,Lecture,Anatomy and Physiology,2021,Fall,Freshman,B,1
CO-150,Lecture,Anatomy and Physiology,2021,Fall,Sophomore,B,1
CO-150,Lecture,Anatomy and Physiology,2022,Fall,Freshman,A,7
CO-150,Lecture,Anatomy and Physiology,2022,Fall,Freshman,A+,2
CO-150,Lecture,Anatomy and Physiology,2022,Fall,Freshman,A-,3
CO-150,Lecture,Anatomy and Physiology,2022,Fall,Freshman,B+,2
CO-150,Lecture,Anatomy and Physiology,2022,Fall,Freshman,C+,1
CO-150,Lecture,Anatomy and Physiology,2022,Fall,Sophomore,A,2
CO-150,Lecture,Anatomy and Physiology,2022,Fall,Sophomore,A+,4
CO-150,Lecture,Anatomy and Physiology,2022,Fall,Sophomore,B-,1
CO-150,Lecture,Anatomy and Physiology,2022,Spring,Freshman,B,1
CO-150,Lecture,Anatomy and Physiology,2022,Spring,Sophomore,A-,1
CO-150,Lecture,Anatomy and Physiology,2022,Summer,Freshman,A+,1
CO-150,Lecture,Anatomy and Physiology,2023,Fall,Freshman,A,4
CO-150,Lecture,Anatomy and Physiology,2023,Fall,Freshman,A+,1
CO-150,Lecture,Anatomy and Physiology,2023,Fall,Freshman,A-,1
CO-150,Lecture,Anatomy and Physiology,2023,Fall,Freshman,B,1
CO-150,Lecture,Anatomy and Physiology,2023,Fall,Freshman,B+,1
CO-150,Lecture,Anatomy and Physiology,2023,Fall,Freshman,C+,1
CO-150,Lecture,Anatomy and Physiology,2023,Fall,Junior,A+,1
CO-150,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A,6
CO-150,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A+,2
CO-150,Lecture,Anatomy and Physiology,2023,Spring,Freshman,A,1
CO-150,Lecture,Anatomy and Physiology,2023,Spring,Freshman,A+,1
CO-150,Lecture,Anatomy and Physiology,2023,Spring,Freshman,A-,1
CO-150,Lecture,Anatomy and Physiology,2023,Spring,Freshman,C+,1
CO-150,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,A,10
CO-150,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,A+,6
CO-150,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,A-,3
CO-150,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,B,4
CO-150,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,B+,2
CO-150,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,B-,1
CO-150,Lecture,Anatomy and Physiology,2023,Summer,Freshman,B,1
CO-150,Lecture,Anatomy and Physiology,2023,Summer,Freshman,B-,1
CO-150,Lecture,Anatomy and Physiology,2023,Summer,Senior,A+,1
CO-150,Lecture,Anatomy and Physiology,2023,Summer,Sophomore,A,2
CO-150,Lecture,Anatomy and Physiology,2023,Summer,Sophomore,B+,1
CO-150,Lecture,Anatomy and Physiology,2024,Fall,Freshman,A,9
CO-150,Lecture,Anatomy and Physiology,2024,Fall,Freshman,A+,3
CO-150,Lecture,Anatomy and Physiology,2024,Fall,Freshman,A-,1
CO-150,Lecture,Anatomy and Physiology,2024,Fall,Freshman,B+,1
CO-150,Lecture,Anatomy and Physiology,2024,Fall,Freshman,C,1
CO-150,Lecture,Anatomy and Physiology,2024,Fall,Junior,A,1
CO-150,Lecture,Anatomy and Physiology,2024,Fall,Junior,A+,1
CO-150,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,A,1
CO-150,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,A+,2
CO-150,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,A-,1
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Freshman,A,2
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Freshman,A+,1
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Freshman,A-,2
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Freshman,C,1
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Junior,A,1
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Junior,A+,3
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Senior,A,1
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Senior,D,1
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,A,6
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,A+,9
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,A-,4
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,B+,4
CO-150,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,B-,1
CO-150,Lecture,Anatomy and Physiology,2024,Summer,Freshman,A,1
CO-150,Lecture,Anatomy and Physiology,2024,Summer,Freshman,A+,1
CO-150,Lecture,Anatomy and Physiology,2024,Summer,Freshman,A-,1
CO-150,Lecture,Anatomy and Physiology,2024,Summer,Junior,A-,1
CO-150,Lecture,Anatomy and Physiology,2024,Summer,Sophomore,A+,1
CO-150,Lecture,Anatomy and Physiology,2024,Summer,Sophomore,A-,1
CO-150,Lecture,Anatomy and Physiology,2024,Summer,Sophomore,B,1
CO-150,Lecture,Anatomy and Physiology,2025,Fall,Freshman,A,1
CO-150,Lecture,Anatomy and Physiology,2025,Fall,Freshman,A+,2
CO-150,Lecture,Anatomy and Physiology,2025,Fall,Sophomore,A,2
CO-150,Lecture,Anatomy and Physiology,2025,Fall,Sophomore,A+,2
CO-150,Lecture,Anatomy and Physiology,2025,Fall,Sophomore,A-,2
CO-150,Lecture,Anatomy and Physiology,2025,Spring,Freshman,A+,2
CO-150,Lecture,Anatomy and Physiology,2025,Spring,Freshman,A-,1
CO-150,Lecture,Anatomy and Physiology,2025,Spring,Junior,A,2
CO-150,Lecture,Anatomy and Physiology,2025,Spring,Junior,A+,1
CO-150,Lecture,Anatomy and Physiology,2025,Spring,Junior,S,1
CO-150,Lecture,Anatomy and Physiology,2025,Spring,Sophomore,A,11
CO-150,Lecture,Anatomy and Physiology,2025,Spring,Sophomore,A+,6
CO-150,Lecture,Anatomy and Physiology,2025,Spring,Sophomore,A-,4
CO-150,Lecture,Anatomy and Physiology,2025,Spring,Sophomore,B+,2
CO-150,Lecture,Anatomy and Physiology,2025,Summer,Sophomore,A,2
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2022,Fall,Freshman,A,1
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2022,Spring,Junior,A-,1
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2023,Fall,Freshman,C+,1
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,A,2
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2023,Spring,Freshman,A-,1
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2023,Spring,Freshman,B+,1
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2023,Spring,Junior,A,1
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2023,Spring,Sophomore,B+,1
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,A,2
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,B+,1
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,C+,1
CO-150,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A,1
