course_id,major_group,term_year,term_season,term_class_level,course_grade
LCHI-380A1,Behavioral and Cognitive Neuroscience,2024,Fall,Junior,A-
LCHI-380A1,Health Promotion,2023,Fall,Senior,A
LCHI-400,Behavioral and Cognitive Neuroscience,2025,Spring,Senior,A
LCHI-480A1,Health Promotion,2024,Spring,Senior,B+
LFRE-100,Anatomy and Physiology,2023,Fall,Sophomore,A-
LFRE-100,Anatomy and Physiology,2023,Fall,Sophomore,NGC
LFRE-100,Anatomy and Physiology,2024,Spring,Sophomore,B+
LFRE-100,Anatomy and Physiology,2024,Spring,Sophomore,C+
LFRE-100,Anatomy and Physiology,2024,Spring,Sophomore,NGC
LFRE-100,Anatomy and Physiology,2025,Fall,Freshman,A+
LFRE-100,Anatomy and Physiology,2025,Fall,Freshman,NGC
LFRE-100,Exercise Science,2025,Spring,Sophomore,A
LFRE-100,Exercise Science,2025,Spring,Sophomore,NGC
LFRE-100,Exercise Science,2026,Spring,Junior,NGC
LFRE-100,Health Promotion,2019,Spring,Sophomore,B-
LFRE-100,Health Promotion,2019,Spring,Sophomore,NGC
LFRE-101,Anatomy and Physiology,2024,Fall,Sophomore,B
LFRE-101,Anatomy and Physiology,2024,Fall,Sophomore,NGC
LFRE-101,Anatomy and Physiology,2025,Spring,Sophomore,A+
LFRE-101,Anatomy and Physiology,2025,Spring,Sophomore,NGC
LFRE-101,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,B+
LFRE-101,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,NGC
LFRE-101,Exercise Science,2022,Spring,Freshman,B-
LFRE-101,Exercise Science,2022,Spring,Freshman,NGC
LFRE-101,Exercise Science,2024,Spring,Junior,A+
LFRE-101,Exercise Science,2024,Spring,Junior,NGC
LFRE-101,Exercise Science,2025,Fall,Sophomore,A-
LFRE-101,Exercise Science,2025,Fall,Sophomore,NGC
LFRE-200,Anatomy and Physiology,2025,Fall,Sophomore,A+
LFRE-200,Anatomy and Physiology,2025,Spring,Sophomore,W
LFRE-200,Behavioral and Cognitive Neuroscience,2024,Fall,Junior,B
LFRE-200,Exercise Science,2022,Fall,Sophomore,B-
LFRE-200,Exercise Science,2024,Fall,Junior,A+
LFRE-201,Exercise Science,2025,Spring,Senior,A+
LFRE-201,Microbiology and Infectious Disease,2024,Fall,Freshman,A-
LFRE-251,Microbiology and Infectious Disease,2023,Spring,Sophomore,A+
LFRE-300,Anatomy and Physiology,2022,Fall,Sophomore,A
LFRE-300,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,A
LFRE-300,Exercise Science,2025,Fall,Senior,A
LFRE-300,Microbiology and Infectious Disease,2025,Fall,Sophomore,D
LFRE-300,Microbiology and Infectious Disease,2025,Spring,Sophomore,B+
LFRE-301,Anatomy and Physiology,2023,Fall,Junior,A+
LFRE-313,Anatomy and Physiology,2024,Fall,Senior,A
LFRE-335,Anatomy and Physiology,2024,Spring,Junior,A
LFRE-365,Anatomy and Physiology,2025,Fall,Sophomore,A
LFRE-365,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,A
LFRE-400,Anatomy and Physiology,2025,Spring,Senior,A-
LFRE-433A,Anatomy and Physiology,2025,Fall,Senior,A+
LGEN-465E,Anatomy and Physiology,2025,Spring,Senior,A
LGER-100,Anatomy and Physiology,2024,Spring,Junior,A
LGER-100,Anatomy and Physiology,2024,Spring,Junior,NGC
LGER-100,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A-
LGER-100,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,NGC
LGER-100,Health Promotion,2025,Fall,Junior,A+
LGER-100,Health Promotion,2025,Fall,Junior,NGC
LGER-100,Health Promotion,2025,Spring,Senior,A
LGER-100,Health Promotion,2025,Spring,Senior,NGC
LGER-100,Microbiology and Infectious Disease,2024,Fall,Sophomore,A+
LGER-100,Microbiology and Infectious Disease,2024,Fall,Sophomore,NGC
LGER-100,Microbiology and Infectious Disease,2025,Spring,Sophomore,A+
LGER-100,Microbiology and Infectious Disease,2025,Spring,Sophomore,NGC
LGER-101,Anatomy and Physiology,2024,Fall,Senior,A
LGER-101,Anatomy and Physiology,2024,Fall,Senior,NGC
LGER-101,Exercise Science,2025,Spring,Sophomore,A+
LGER-101,Exercise Science,2025,Spring,Sophomore,NGC
LGER-101,Health Promotion,2022,Fall,Freshman,A
LGER-101,Health Promotion,2022,Fall,Freshman,NGC
LGER-101,Microbiology and Infectious Disease,2025,Fall,Junior,B+
LGER-101,Microbiology and Infectious Disease,2025,Fall,Junior,NGC
LGER-251,Anatomy and Physiology,2024,Fall,Junior,A+
LGER-251,Anatomy and Physiology,2024,Fall,Sophomore,A+
LGER-251,Anatomy and Physiology,2024,Spring,Junior,A
LGER-251,Anatomy and Physiology,2025,Fall,Freshman,B
LGER-251,Anatomy and Physiology,2025,Fall,Senior,B+
LGER-251,Exercise Science,2024,Spring,Senior,B+
LGER-251,Microbiology and Infectious Disease,2025,Fall,Sophomore,A
LGER-345,Cell and Molecular Neuroscience,2022,Fall,Sophomore,A+
LGER-400,Cell and Molecular Neuroscience,2022,Fall,Sophomore,A+
LGER-434,Cell and Molecular Neuroscience,2023,Spring,Sophomore,A+
LIFE-102,Anatomy and Physiology,2021,Fall,Freshman,C
LIFE-102,Anatomy and Physiology,2021,Fall,Freshman,NGC
LIFE-102,Anatomy and Physiology,2021,Fall,Freshman,RC
LIFE-102,Anatomy and Physiology,2021,Fall,Freshman,W
LIFE-102,Anatomy and Physiology,2021,Fall,Sophomore,A
LIFE-102,Anatomy and Physiology,2021,Fall,Sophomore,B
LIFE-102,Anatomy and Physiology,2021,Fall,Sophomore,NGC
LIFE-102,Anatomy and Physiology,2022,Fall,Freshman,A
LIFE-102,Anatomy and Physiology,2022,Fall,Freshman,A+
LIFE-102,Anatomy and Physiology,2022,Fall,Freshman,A-
LIFE-102,Anatomy and Physiology,2022,Fall,Freshman,B
LIFE-102,Anatomy and Physiology,2022,Fall,Freshman,B+
LIFE-102,Anatomy and Physiology,2022,Fall,Freshman,C+
LIFE-102,Anatomy and Physiology,2022,Fall,Freshman,NGC
LIFE-102,Anatomy and Physiology,2022,Fall,Freshman,RF
LIFE-102,Anatomy and Physiology,2022,Fall,Junior,A
LIFE-102,Anatomy and Physiology,2022,Fall,Junior,A+
LIFE-102,Anatomy and Physiology,2022,Fall,Junior,NGC
LIFE-102,Anatomy and Physiology,2022,Fall,Sophomore,A
LIFE-102,Anatomy and Physiology,2022,Fall,Sophomore,A+
LIFE-102,Anatomy and Physiology,2022,Fall,Sophomore,A-
LIFE-102,Anatomy and Physiology,2022,Fall,Sophomore,B
LIFE-102,Anatomy and Physiology,2022,Fall,Sophomore,B+
LIFE-102,Anatomy and Physiology,2022,Fall,Sophomore,NGC
LIFE-102,Anatomy and Physiology,2022,Fall,Sophomore,RF
LIFE-102,Anatomy and Physiology,2022,Spring,Sophomore,A
LIFE-102,Anatomy and Physiology,2022,Spring,Sophomore,NGC
LIFE-102,Anatomy and Physiology,2023,Fall,Freshman,A
LIFE-102,Anatomy and Physiology,2023,Fall,Freshman,A-
LIFE-102,Anatomy and Physiology,2023,Fall,Freshman,B
LIFE-102,Anatomy and Physiology,2023,Fall,Freshman,B+
LIFE-102,Anatomy and Physiology,2023,Fall,Freshman,B-
LIFE-102,Anatomy and Physiology,2023,Fall,Freshman,C
LIFE-102,Anatomy and Physiology,2023,Fall,Freshman,C+
LIFE-102,Anatomy and Physiology,2023,Fall,Freshman,NGC
LIFE-102,Anatomy and Physiology,2023,Fall,Junior,A
LIFE-102,Anatomy and Physiology,2023,Fall,Junior,B
LIFE-102,Anatomy and Physiology,2023,Fall,Junior,B+
LIFE-102,Anatomy and Physiology,2023,Fall,Junior,NGC
LIFE-102,Anatomy and Physiology,2023,Fall,Sophomore,A
LIFE-102,Anatomy and Physiology,2023,Fall,Sophomore,A-
LIFE-102,Anatomy and Physiology,2023,Fall,Sophomore,B
LIFE-102,Anatomy and Physiology,2023,Fall,Sophomore,B+
LIFE-102,Anatomy and Physiology,2023,Fall,Sophomore,NGC
LIFE-102,Anatomy and Physiology,2023,Spring,Freshman,B
LIFE-102,Anatomy and Physiology,2023,Spring,Freshman,NGC
LIFE-102,Anatomy and Physiology,2023,Spring,Junior,A
LIFE-102,Anatomy and Physiology,2023,Spring,Junior,NGC
LIFE-102,Anatomy and Physiology,2023,Spring,Sophomore,A-
LIFE-102,Anatomy and Physiology,2023,Spring,Sophomore,B+
LIFE-102,Anatomy and Physiology,2023,Spring,Sophomore,NGC
LIFE-102,Anatomy and Physiology,2024,Fall,Freshman,A
LIFE-102,Anatomy and Physiology,2024,Fall,Freshman,A+
LIFE-102,Anatomy and Physiology,2024,Fall,Freshman,A-
LIFE-102,Anatomy and Physiology,2024,Fall,Freshman,B
LIFE-102,Anatomy and Physiology,2024,Fall,Freshman,B-
LIFE-102,Anatomy and Physiology,2024,Fall,Freshman,C
LIFE-102,Anatomy and Physiology,2024,Fall,Freshman,C+
LIFE-102,Anatomy and Physiology,2024,Fall,Freshman,D
LIFE-102,Anatomy and Physiology,2024,Fall,Freshman,NGC
LIFE-102,Anatomy and Physiology,2024,Fall,Junior,A
LIFE-102,Anatomy and Physiology,2024,Fall,Junior,C+
LIFE-102,Anatomy and Physiology,2024,Fall,Junior,NGC
LIFE-102,Anatomy and Physiology,2024,Fall,Senior,A+
LIFE-102,Anatomy and Physiology,2024,Fall,Senior,NGC
LIFE-102,Anatomy and Physiology,2024,Fall,Sophomore,A
LIFE-102,Anatomy and Physiology,2024,Fall,Sophomore,A+
LIFE-102,Anatomy and Physiology,2024,Fall,Sophomore,A-
LIFE-102,Anatomy and Physiology,2024,Fall,Sophomore,B
LIFE-102,Anatomy and Physiology,2024,Fall,Sophomore,B+
LIFE-102,Anatomy and Physiology,2024,Fall,Sophomore,D
LIFE-102,Anatomy and Physiology,2024,Fall,Sophomore,NGC
LIFE-102,Anatomy and Physiology,2024,Spring,Junior,A
LIFE-102,Anatomy and Physiology,2024,Spring,Junior,NGC
LIFE-102,Anatomy and Physiology,2024,Spring,Sophomore,A
LIFE-102,Anatomy and Physiology,2024,Spring,Sophomore,NGC
LIFE-102,Anatomy and Physiology,2024,Summer,Junior,A
LIFE-102,Anatomy and Physiology,2024,Summer,Junior,B
LIFE-102,Anatomy and Physiology,2024,Summer,Junior,NGC
LIFE-102,Anatomy and Physiology,2025,Fall,Freshman,A
LIFE-102,Anatomy and Physiology,2025,Fall,Freshman,A+
LIFE-102,Anatomy and Physiology,2025,Fall,Freshman,A-
LIFE-102,Anatomy and Physiology,2025,Fall,Freshman,B
LIFE-102,Anatomy and Physiology,2025,Fall,Freshman,C
LIFE-102,Anatomy and Physiology,2025,Fall,Freshman,D
LIFE-102,Anatomy and Physiology,2025,Fall,Freshman,F
LIFE-102,Anatomy and Physiology,2025,Fall,Freshman,I
LIFE-102,Anatomy and Physiology,2025,Fall,Freshman,NGC
LIFE-102,Anatomy and Physiology,2025,Fall,Freshman,W
LIFE-102,Anatomy and Physiology,2025,Fall,Junior,A
LIFE-102,Anatomy and Physiology,2025,Fall,Junior,NGC
LIFE-102,Anatomy and Physiology,2025,Fall,Sophomore,A
LIFE-102,Anatomy and Physiology,2025,Fall,Sophomore,A+
LIFE-102,Anatomy and Physiology,2025,Fall,Sophomore,A-
LIFE-102,Anatomy and Physiology,2025,Fall,Sophomore,B
LIFE-102,Anatomy and Physiology,2025,Fall,Sophomore,B+
LIFE-102,Anatomy and Physiology,2025,Fall,Sophomore,C
LIFE-102,Anatomy and Physiology,2025,Fall,Sophomore,NGC
LIFE-102,Anatomy and Physiology,2025,Spring,Freshman,A
LIFE-102,Anatomy and Physiology,2025,Spring,Freshman,NGC
LIFE-102,Anatomy and Physiology,2025,Spring,Junior,A
LIFE-102,Anatomy and Physiology,2025,Spring,Junior,NGC
LIFE-102,Anatomy and Physiology,2025,Spring,Senior,B
LIFE-102,Anatomy and Physiology,2025,Spring,Senior,NGC
LIFE-102,Anatomy and Physiology,2025,Spring,Senior - Second Bachelor,A
LIFE-102,Anatomy and Physiology,2025,Spring,Senior - Second Bachelor,NGC
LIFE-102,Anatomy and Physiology,2025,Spring,Sophomore,A
LIFE-102,Anatomy and Physiology,2025,Spring,Sophomore,NGC
LIFE-102,Anatomy and Physiology,2026,Spring,Freshman,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2020,Fall,Sophomore,W
LIFE-102,Behavioral and Cognitive Neuroscience,2021,Fall,Sophomore,A
LIFE-102,Behavioral and Cognitive Neuroscience,2021,Fall,Sophomore,A+
LIFE-102,Behavioral and Cognitive Neuroscience,2021,Fall,Sophomore,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Freshman,A
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Freshman,A-
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Freshman,B
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Freshman,B+
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Freshman,C
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Freshman,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Junior,A
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Junior,A+
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Junior,B
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Junior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Sophomore,A
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Sophomore,A+
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Sophomore,B
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Fall,Sophomore,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Spring,Junior,A
LIFE-102,Behavioral and Cognitive Neuroscience,2022,Spring,Junior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Freshman,A
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Freshman,A-
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Freshman,B
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Freshman,B+
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Freshman,C
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Freshman,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,A
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,A-
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,A
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,A-
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,B
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,B+
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,C
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Spring,Junior,A
LIFE-102,Behavioral and Cognitive Neuroscience,2023,Spring,Junior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,A
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,A+
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,A-
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,B
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,B-
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,C+
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,D
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Junior,C
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Junior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,A
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Senior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A+
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A-
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,B
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,C
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Spring,Freshman,C
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Spring,Freshman,C+
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Spring,Freshman,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Spring,Junior,A
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Spring,Junior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Spring,Junior,W
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,A
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,B
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Summer,Senior,C
LIFE-102,Behavioral and Cognitive Neuroscience,2024,Summer,Senior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Freshman,A-
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Freshman,B
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Freshman,C+
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Freshman,D
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Freshman,F
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Freshman,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,A
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,C
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Junior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,A
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Senior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Senior - Second Bachelor,A+
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Senior - Second Bachelor,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,A
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,B
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,B+
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,C
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Spring,Freshman,B-
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Spring,Freshman,C
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Spring,Freshman,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,A
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,A
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,A-
LIFE-102,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2026,Spring,Freshman,NGC
LIFE-102,Behavioral and Cognitive Neuroscience,2026,Spring,Sophomore,NGC
LIFE-102,Cell and Molecular Neuroscience,2020,Fall,Freshman,C+
LIFE-102,Cell and Molecular Neuroscience,2020,Fall,Freshman,NGC
LIFE-102,Cell and Molecular Neuroscience,2020,Fall,Sophomore,NGC
LIFE-102,Cell and Molecular Neuroscience,2020,Fall,Sophomore,U
LIFE-102,Cell and Molecular Neuroscience,2021,Fall,Sophomore,B
LIFE-102,Cell and Molecular Neuroscience,2021,Fall,Sophomore,NGC
LIFE-102,Cell and Molecular Neuroscience,2022,Fall,Freshman,A
LIFE-102,Cell and Molecular Neuroscience,2022,Fall,Freshman,A+
LIFE-102,Cell and Molecular Neuroscience,2022,Fall,Freshman,NGC
LIFE-102,Cell and Molecular Neuroscience,2022,Fall,Sophomore,A
LIFE-102,Cell and Molecular Neuroscience,2022,Fall,Sophomore,A+
LIFE-102,Cell and Molecular Neuroscience,2022,Fall,Sophomore,NGC
LIFE-102,Cell and Molecular Neuroscience,2022,Spring,Senior,NGC
LIFE-102,Cell and Molecular Neuroscience,2022,Spring,Senior,RC
LIFE-102,Cell and Molecular Neuroscience,2023,Fall,Freshman,B
LIFE-102,Cell and Molecular Neuroscience,2023,Fall,Freshman,NGC
LIFE-102,Cell and Molecular Neuroscience,2023,Fall,Junior,A
LIFE-102,Cell and Molecular Neuroscience,2023,Fall,Junior,NGC
LIFE-102,Cell and Molecular Neuroscience,2023,Fall,Sophomore,A
LIFE-102,Cell and Molecular Neuroscience,2023,Fall,Sophomore,B
LIFE-102,Cell and Molecular Neuroscience,2023,Fall,Sophomore,C
LIFE-102,Cell and Molecular Neuroscience,2023,Fall,Sophomore,NGC
LIFE-102,Cell and Molecular Neuroscience,2023,Spring,Junior,B
LIFE-102,Cell and Molecular Neuroscience,2023,Spring,Junior,NGC
LIFE-102,Cell and Molecular Neuroscience,2023,Spring,Sophomore,A
LIFE-102,Cell and Molecular Neuroscience,2023,Spring,Sophomore,NGC
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Freshman,A+
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Freshman,B
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Freshman,C
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Freshman,C+
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Freshman,NGC
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Junior,A
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Junior,NGC
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Senior - Second Bachelor,A
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Senior - Second Bachelor,NGC
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Sophomore,A
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Sophomore,A+
LIFE-102,Cell and Molecular Neuroscience,2024,Fall,Sophomore,NGC
LIFE-102,Cell and Molecular Neuroscience,2024,Spring,Senior,A
LIFE-102,Cell and Molecular Neuroscience,2024,Spring,Senior,A-
LIFE-102,Cell and Molecular Neuroscience,2024,Spring,Senior,NGC
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Freshman,A
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Freshman,B
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Freshman,B-
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Freshman,C
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Freshman,NGC
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Junior,A
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Junior,NGC
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Sophomore,A
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Sophomore,A+
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Sophomore,B+
LIFE-102,Cell and Molecular Neuroscience,2025,Fall,Sophomore,NGC
LIFE-102,Cell and Molecular Neuroscience,2025,Spring,Freshman,A
LIFE-102,Cell and Molecular Neuroscience,2025,Spring,Freshman,B
LIFE-102,Cell and Molecular Neuroscience,2025,Spring,Freshman,NGC
LIFE-102,Cell and Molecular Neuroscience,2025,Spring,Junior,A
LIFE-102,Cell and Molecular Neuroscience,2025,Spring,Junior,NGC
